user_id,product_id,creator_id,event_type,event_time,signup_date,country,brand,category,price,category_creator,followers,type,order_id,price_override,unnamed:_15,followers_raw,followers_clean,price_raw,is_view,is_click,is_add,is_purchase
92,19,40.0,add_to_cart,2023-04-23 21:04:00,2023-04-18 22:54:00,China,AmazonBasics,Toys,109.77,Health,4101,event,,,,4101,4101,109.77,False,False,True,False
16,41,25.0,purchase,2023-09-18 20:33:00,2023-08-18 07:47:00,Germany,AmazonBasics,Books,284.16,Sports,33527,event,,,,33527,33527,284.16,False,False,False,True
102,92,22.0,add_to_cart,2023-01-27 03:51:00,2023-04-14 16:24:00,USA,Zara,Toys,47.9,Fashion,52,event,,,,52,52,47.9,False,False,True,False
71,41,29.0,purchase,2023-08-04 08:34:00,2023-11-19 02:36:00,Germany,AmazonBasics,Books,284.16,Beauty,15168,event,,,,15168,15168,284.16,False,False,False,True
49,94,22.0,purchase,2023-08-02 03:18:00,2023-10-24 12:16:00,Australia,Zara,Health,125.71,Fashion,52,event,,,,52,52,125.71,False,False,False,True
32,45,28.0,purchase,2023-03-18 16:03:00,2023-12-06 22:12:00,Germany,Sony,Toys,88.06,Books,92917,event,,,,92917,92917,88.06,False,False,False,True
117,52,42.0,view,2023-09-10 18:58:00,2023-04-15 20:05:00,USA,Loreal,Home,17.71,Books,26313,event,,,,26313,26313,17.71,True,False,False,False
24,17,39.0,click,2023-08-14 11:32:00,2023-08-22 19:13:00,Brazil,Adidas,Automotive,29.89,Beauty,30219,event,,,,30219,30219,29.89,False,True,False,False
170,98,9.0,add_to_cart,2023-09-07 04:56:00,2023-05-02 07:20:00,India,Adidas,Food,19.21,Electronics,74385,event,,,,74385,74385,19.21,False,False,True,False
55,48,20.0,purchase,2023-09-05 11:45:00,2023-05-20 09:55:00,Australia,Gucci,Beauty,61.69,Food,97542,event,,,,97542,97542,61.69,False,False,False,True
165,66,21.0,click,2023-05-19 16:46:00,2023-05-21 14:03:00,USA,Gucci,Electronics,492.0,Sports,44540,event,,,,44540,44540,492.0,False,True,False,False
164,72,39.0,purchase,2023-02-19 19:03:00,2023-05-06 02:40:00,China,Lego,Home,173.91,Beauty,30219,event,,,,30219,30219,173.91,False,False,False,True
153,14,45.0,view,2023-09-18 16:55:00,2023-02-24 05:26:00,Australia,Lego,Electronics,323.16,Beauty,37517,event,,,,37517,37517,323.16,True,False,False,False
6,41,13.0,purchase,2023-12-09 13:27:00,2023-06-04 02:33:00,Japan,AmazonBasics,Books,284.16,Sports,21257,event,,,,21257,21257,284.16,False,False,False,True
13,31,31.0,add_to_cart,2023-02-04 02:00:00,2023-12-13 11:42:00,France,Sony,Fashion,326.82,Beauty,6075,event,,,,6075,6075,326.82,False,False,True,False
86,60,21.0,click,2023-08-02 20:29:00,2023-01-31 23:42:00,Germany,Apple,Sports,315.48,Sports,44540,event,,,,44540,44540,315.48,False,True,False,False
63,16,12.0,view,2023-04-21 17:40:00,2023-06-28 10:09:00,,Pfizer,Toys,233.54,Sports,99235,event,,,,99235,99235,233.54,True,False,False,False
33,35,26.0,purchase,2023-08-29 14:18:00,2023-03-27 14:39:00,Canada,Sony,Food,475.06,Fashion,35970,event,,,,35970,35970,475.06,False,False,False,True
145,58,21.0,add_to_cart,2023-01-28 02:39:00,2023-07-13 21:10:00,Canada,Loreal,Food,42.62,Sports,44540,event,,,,44540,44540,42.62,False,False,True,False
53,32,19.0,add_to_cart,2023-12-16 13:42:00,2023-05-28 13:10:00,Brazil,Gucci,Health,391.71,Health,24509,event,,,,24509,24509,391.71,False,False,True,False
18,19,48.0,view,2023-03-17 03:32:00,2023-01-13 08:14:00,,AmazonBasics,Toys,109.77,Fashion,47025,event,,,,47025,47025,109.77,True,False,False,False
196,13,45.0,add_to_cart,2023-04-05 09:58:00,2023-10-12 14:49:00,Germany,IKEA,Automotive,18.42,Beauty,37517,event,,,,37517,37517,18.42,False,False,True,False
142,7,41.0,add_to_cart,2023-08-07 16:33:00,2023-03-05 05:00:00,France,Adidas,Home,236.36,Fashion,87511,event,,,,87511,87511,236.36,False,False,True,False
54,38,32.0,add_to_cart,2023-06-25 00:19:00,2023-07-02 13:27:00,Japan,Lego,Health,80.43,Food,62694,event,,,,62694,62694,80.43,False,False,True,False
151,50,37.0,add_to_cart,2023-08-05 12:24:00,2023-02-25 11:39:00,Canada,Loreal,Food,482.54,Electronics,41001,event,,,,41001,41001,482.54,False,False,True,False
56,79,16.0,purchase,2023-08-28 08:43:00,2023-11-26 03:13:00,Japan,Lego,Toys,355.12,Books,24206,event,,,,24206,24206,355.12,False,False,False,True
60,54,21.0,view,2023-09-14 02:15:00,2023-10-11 10:58:00,USA,Lego,Health,340.29,Sports,44540,event,,,,44540,44540,340.29,True,False,False,False
85,32,25.0,click,2023-04-29 17:06:00,2023-04-23 09:17:00,Japan,Gucci,Health,391.71,Sports,33527,event,,,,33527,33527,391.71,False,True,False,False
199,21,18.0,click,2023-09-27 07:29:00,2023-04-14 14:59:00,UK,Samsung,Toys,381.81,Sports,4248,event,,,,4248,4248,381.81,False,True,False,False
38,42,26.0,add_to_cart,2023-08-15 20:51:00,2023-04-12 14:27:00,Australia,IKEA,Food,112.89,Fashion,35970,event,,,,35970,35970,112.89,False,False,True,False
153,74,24.0,purchase,2023-01-03 04:25:00,2023-02-24 05:26:00,Australia,H&M,Toys,412.05,Toys,97345,event,,,,97345,97345,412.05,False,False,False,True
1,93,8.0,add_to_cart,2023-08-08 15:19:00,2023-06-09 07:53:00,Brazil,AmazonBasics,Toys,441.41,Electronics,52,event,,,,52,52,441.41,False,False,True,False
299,41,37.0,add_to_cart,2023-09-08 03:32:00,,,AmazonBasics,Books,284.16,Electronics,41001,event,,,,41001,41001,284.16,False,False,True,False
38,25,13.0,purchase,2023-05-22 13:19:00,2023-04-12 14:27:00,Australia,Lego,Electronics,129.87,Sports,21257,event,,,,21257,21257,129.87,False,False,False,True
34,98,38.0,view,2023-10-11 16:18:00,2023-06-24 10:55:00,USA,Adidas,Food,19.21,Electronics,30831,event,,,,30831,30831,19.21,True,False,False,False
139,21,35.0,click,2023-03-05 20:26:00,2023-09-08 06:30:00,Japan,Samsung,Toys,381.81,Health,52,event,,,,52,52,381.81,False,True,False,False
65,64,12.0,purchase,2023-06-16 08:06:00,2023-02-18 11:27:00,Germany,Lego,Books,302.2,Sports,99235,event,,,,99235,99235,302.2,False,False,False,True
45,66,44.0,click,2023-07-03 11:50:00,2023-05-13 03:21:00,Australia,Gucci,Electronics,492.0,Health,52,event,,,,52,52,492.0,False,True,False,False
29,60,50.0,purchase,2023-02-01 21:02:00,2023-10-09 09:21:00,France,Apple,Sports,315.48,Books,67768,event,,,,67768,67768,315.48,False,False,False,True
170,64,36.0,purchase,2023-02-05 15:22:00,2023-05-02 07:20:00,India,Lego,Books,302.2,Fashion,46830,event,,,,46830,46830,302.2,False,False,False,True
7,40,2.0,add_to_cart,2023-06-04 14:31:00,2023-03-28 16:28:00,India,Sony,Automotive,336.38,Fashion,52,event,,,,52,52,336.38,False,False,True,False
34,64,47.0,view,2023-02-11 02:52:00,2023-06-24 10:55:00,USA,Lego,Books,302.2,Beauty,37585,event,,,,37585,37585,302.2,True,False,False,False
4,3,30.0,click,2023-03-28 00:46:00,2023-10-15 23:45:00,China,Apple,Electronics,171.38,Sports,51140,event,,,,51140,51140,171.38,False,True,False,False
92,12,46.0,view,2023-04-10 14:10:00,2023-04-18 22:54:00,China,Zara,Food,284.37,Toys,10099,event,,,,10099,10099,284.37,True,False,False,False
61,51,14.0,add_to_cart,2023-10-15 07:35:00,2023-01-17 20:59:00,Brazil,Pfizer,Sports,58.51,Automotive,32029,event,,,,32029,32029,58.51,False,False,True,False
151,65,29.0,purchase,2023-06-09 21:02:00,2023-02-25 11:39:00,Canada,Sony,Health,64.92,Beauty,15168,event,,,,15168,15168,64.92,False,False,False,True
83,59,19.0,click,2023-06-19 08:58:00,2023-03-30 12:09:00,Canada,Pfizer,Electronics,346.85,Health,24509,event,,,,24509,24509,346.85,False,True,False,False
5,31,45.0,view,2023-04-18 10:50:00,2023-04-17 19:27:00,UK,Sony,Fashion,326.82,Beauty,37517,event,,,,37517,37517,326.82,True,False,False,False
45,28,5.0,click,2023-11-23 06:23:00,2023-05-13 03:21:00,Australia,AmazonBasics,Beauty,0.0,Electronics,33706,event,,,,33706,33706,,False,True,False,False
68,75,27.0,click,2023-05-20 14:39:00,2023-01-31 14:28:00,India,Nike,Toys,57.24,Fashion,21866,event,,,,21866,21866,57.24,False,True,False,False
14,46,44.0,click,2023-02-22 03:49:00,2023-07-31 19:11:00,Australia,H&M,Health,0.0,Health,52,event,,,,52,52,,False,True,False,False
33,7,32.0,view,2023-09-21 22:08:00,2023-03-27 14:39:00,Canada,Adidas,Home,236.36,Food,62694,event,,,,62694,62694,236.36,True,False,False,False
190,7,9.0,click,2023-12-10 15:48:00,2023-01-12 07:02:00,Japan,Adidas,Home,236.36,Electronics,74385,event,,,,74385,74385,236.36,False,True,False,False
108,37,41.0,view,2023-09-05 18:23:00,2023-08-25 13:30:00,UK,IKEA,Food,15.09,Fashion,87511,event,,,,87511,87511,15.09,True,False,False,False
135,64,20.0,purchase,2023-07-12 22:29:00,2023-04-14 23:31:00,Japan,Lego,Books,302.2,Food,97542,event,,,,97542,97542,302.2,False,False,False,True
30,77,16.0,view,2023-06-07 09:29:00,2023-09-30 08:49:00,Germany,Loreal,Health,319.61,Books,24206,event,,,,24206,24206,319.61,True,False,False,False
191,84,17.0,add_to_cart,2023-06-29 18:03:00,2023-05-01 11:00:00,Canada,IKEA,Automotive,405.06,Home,55040,event,,,,55040,55040,405.06,False,False,True,False
17,87,43.0,click,2023-06-22 23:02:00,2023-06-13 20:35:00,UK,Nestle,Toys,220.61,Automotive,53227,event,,,,53227,53227,220.61,False,True,False,False
122,61,10.0,add_to_cart,2023-05-20 07:42:00,2023-03-27 06:57:00,Germany,Samsung,Home,55.44,Health,54264,event,,,,54264,54264,55.44,False,False,True,False
115,37,46.0,add_to_cart,2023-10-28 21:21:00,2023-06-29 12:34:00,Japan,IKEA,Food,15.09,Toys,10099,event,,,,10099,10099,15.09,False,False,True,False
200,69,28.0,purchase,2023-04-29 15:12:00,2023-10-26 11:51:00,Brazil,Toyota,Home,217.05,Books,92917,event,,,,92917,92917,217.05,False,False,False,True
93,2,25.0,purchase,2023-09-07 02:54:00,2023-06-26 02:05:00,Brazil,Loreal,Books,19.37,Sports,33527,event,,,,33527,33527,19.37,False,False,False,True
132,14,5.0,view,2023-03-08 05:57:00,2023-09-11 15:34:00,India,Lego,Electronics,323.16,Electronics,33706,event,,,,33706,33706,323.16,True,False,False,False
152,56,29.0,view,2023-12-02 06:23:00,2023-04-13 20:51:00,Japan,Lego,Home,201.34,Beauty,15168,event,,,,15168,15168,201.34,True,False,False,False
28,18,39.0,click,2023-10-03 06:17:00,2023-06-10 01:47:00,Brazil,Lego,Home,192.66,Beauty,30219,event,,,,30219,30219,192.66,False,True,False,False
116,34,31.0,add_to_cart,2023-08-09 16:58:00,2023-05-28 08:46:00,Australia,Gucci,Electronics,0.0,Beauty,6075,event,,,,6075,6075,,False,False,True,False
211,94,38.0,purchase,2023-08-24 14:10:00,,,Zara,Health,125.71,Electronics,30831,event,,,,30831,30831,125.71,False,False,False,True
57,47,26.0,purchase,2023-01-02 20:03:00,2023-05-14 13:53:00,USA,Adidas,Food,375.22,Fashion,35970,event,,,,35970,35970,375.22,False,False,False,True
158,98,35.0,click,2023-11-23 22:04:00,2023-04-13 00:55:00,USA,Adidas,Food,19.21,Health,52,event,,,,52,52,19.21,False,True,False,False
12,52,33.0,purchase,2023-04-19 23:31:00,2023-10-15 15:31:00,USA,Loreal,Home,17.71,Health,30154,event,,,,30154,30154,17.71,False,False,False,True
187,47,45.0,add_to_cart,2023-11-30 11:47:00,2023-07-25 11:42:00,Brazil,Adidas,Food,375.22,Beauty,37517,event,,,,37517,37517,375.22,False,False,True,False
169,6,27.0,add_to_cart,2023-11-17 23:00:00,2023-11-07 15:54:00,Canada,Nike,Home,86.7,Fashion,21866,event,,,,21866,21866,86.7,False,False,True,False
134,52,35.0,click,2023-02-24 08:54:00,2023-05-06 19:07:00,France,Loreal,Home,17.71,Health,52,event,,,,52,52,17.71,False,True,False,False
78,7,3.0,add_to_cart,2023-12-13 03:29:00,2023-03-16 16:15:00,,Adidas,Home,236.36,Health,28535,event,,,,28535,28535,236.36,False,False,True,False
118,73,24.0,view,2023-07-29 04:17:00,2023-12-26 09:16:00,India,Pfizer,Electronics,425.54,Toys,97345,event,,,,97345,97345,425.54,True,False,False,False
165,72,45.0,add_to_cart,2023-03-18 06:52:00,2023-05-21 14:03:00,USA,Lego,Home,173.91,Beauty,37517,event,,,,37517,37517,173.91,False,False,True,False
8,25,35.0,view,2023-04-13 05:31:00,2023-02-24 04:35:00,France,Lego,Electronics,129.87,Health,52,event,,,,52,52,129.87,True,False,False,False
16,47,39.0,purchase,2023-12-10 21:07:00,2023-08-18 07:47:00,Germany,Adidas,Food,375.22,Beauty,30219,event,,,,30219,30219,375.22,False,False,False,True
123,71,41.0,view,2023-11-12 05:14:00,2023-09-23 21:04:00,UK,Loreal,Beauty,255.45,Fashion,87511,event,,,,87511,87511,255.45,True,False,False,False
103,37,6.0,click,2023-01-09 08:30:00,2023-09-30 13:26:00,Germany,IKEA,Food,15.09,Beauty,88416,event,,,,88416,88416,15.09,False,True,False,False
110,10,7.0,click,2023-01-30 16:40:00,2023-08-03 11:07:00,UK,IKEA,Fashion,18.35,Sports,14473,event,,,,14473,14473,18.35,False,True,False,False
176,50,50.0,click,2023-10-10 12:05:00,2023-01-09 16:13:00,Australia,Loreal,Food,482.54,Books,67768,event,,,,67768,67768,482.54,False,True,False,False
28,65,16.0,click,2023-01-30 06:46:00,2023-06-10 01:47:00,Brazil,Sony,Health,64.92,Books,24206,event,,,,24206,24206,64.92,False,True,False,False
126,58,43.0,click,2023-12-13 11:01:00,2023-10-26 09:12:00,Japan,Loreal,Food,42.62,Automotive,53227,event,,,,53227,53227,42.62,False,True,False,False
183,98,43.0,add_to_cart,2023-08-01 05:38:00,2023-05-30 10:17:00,China,Adidas,Food,19.21,Automotive,53227,event,,,,53227,53227,19.21,False,False,True,False
114,71,23.0,purchase,2023-11-26 22:43:00,2023-05-03 11:01:00,USA,Loreal,Beauty,255.45,Electronics,88806,event,,,,88806,88806,255.45,False,False,False,True
19,36,11.0,view,2023-07-16 23:14:00,2023-12-01 13:43:00,UK,Samsung,Beauty,0.0,Beauty,82351,event,,,,82351,82351,,True,False,False,False
21,80,42.0,view,2023-03-09 07:11:00,2023-03-26 21:51:00,Australia,Zara,Fashion,220.57,Books,26313,event,,,,26313,26313,220.57,True,False,False,False
295,88,40.0,purchase,2023-01-13 02:45:00,,,Sony,Food,366.86,Health,4101,event,,,,4101,4101,366.86,False,False,False,True
156,79,3.0,click,2023-12-11 14:22:00,2023-07-08 00:19:00,India,Lego,Toys,355.12,Health,28535,event,,,,28535,28535,355.12,False,True,False,False
38,16,37.0,click,2023-08-14 23:36:00,2023-04-12 14:27:00,Australia,Pfizer,Toys,233.54,Electronics,41001,event,,,,41001,41001,233.54,False,True,False,False
17,17,42.0,view,2023-08-13 19:44:00,2023-06-13 20:35:00,UK,Adidas,Automotive,29.89,Books,26313,event,,,,26313,26313,29.89,True,False,False,False
33,13,44.0,click,2023-07-06 08:07:00,2023-03-27 14:39:00,Canada,IKEA,Automotive,18.42,Health,52,event,,,,52,52,18.42,False,True,False,False
71,51,42.0,add_to_cart,2023-10-26 17:27:00,2023-11-19 02:36:00,Germany,Pfizer,Sports,58.51,Books,26313,event,,,,26313,26313,58.51,False,False,True,False
160,48,26.0,add_to_cart,2023-08-18 03:32:00,2023-08-16 00:44:00,USA,Gucci,Beauty,61.69,Fashion,35970,event,,,,35970,35970,61.69,False,False,True,False
163,44,49.0,add_to_cart,2023-03-24 15:04:00,2023-08-15 14:55:00,Germany,IKEA,Health,0.0,Sports,85080,event,,,,85080,85080,,False,False,True,False
150,72,22.0,purchase,2023-12-18 23:21:00,2023-06-28 04:48:00,India,Lego,Home,173.91,Fashion,52,event,,,,52,52,173.91,False,False,False,True
141,47,28.0,purchase,2023-01-15 05:39:00,2023-06-10 19:26:00,Germany,Adidas,Food,375.22,Books,92917,event,,,,92917,92917,375.22,False,False,False,True
183,97,7.0,add_to_cart,2023-03-08 05:13:00,2023-05-30 10:17:00,China,Sony,Home,192.6,Sports,14473,event,,,,14473,14473,192.6,False,False,True,False
84,19,1.0,purchase,2023-12-04 05:07:00,2023-10-28 05:31:00,Canada,AmazonBasics,Toys,109.77,Health,6229,event,,,,6229,6229,109.77,False,False,False,True
98,26,7.0,add_to_cart,2023-07-31 01:30:00,2023-05-24 18:20:00,USA,Nike,Toys,45.54,Sports,14473,event,,,,14473,14473,45.54,False,False,True,False
153,78,17.0,click,2023-12-14 04:33:00,2023-02-24 05:26:00,Australia,Samsung,Food,415.21,Home,55040,event,,,,55040,55040,415.21,False,True,False,False
136,66,15.0,purchase,2023-07-29 14:09:00,2023-01-26 16:55:00,France,Gucci,Electronics,492.0,Home,22299,event,,,,22299,22299,492.0,False,False,False,True
76,52,33.0,add_to_cart,2023-03-07 08:19:00,2023-05-21 10:40:00,Australia,Loreal,Home,17.71,Health,30154,event,,,,30154,30154,17.71,False,False,True,False
117,65,48.0,purchase,2023-11-09 22:51:00,2023-04-15 20:05:00,USA,Sony,Health,64.92,Fashion,47025,event,,,,47025,47025,64.92,False,False,False,True
130,6,34.0,view,2023-10-29 01:21:00,2023-11-16 03:45:00,UK,Nike,Home,86.7,Toys,27158,event,,,,27158,27158,86.7,True,False,False,False
155,6,36.0,view,2023-02-27 17:21:00,2023-10-17 07:48:00,UK,Nike,Home,86.7,Fashion,46830,event,,,,46830,46830,86.7,True,False,False,False
111,5,38.0,add_to_cart,2023-05-23 01:40:00,2023-07-27 10:32:00,France,Loreal,Sports,205.14,Electronics,30831,event,,,,30831,30831,205.14,False,False,True,False
26,18,45.0,add_to_cart,2023-02-06 10:20:00,2023-06-08 23:10:00,India,Lego,Home,192.66,Beauty,37517,event,,,,37517,37517,192.66,False,False,True,False
180,92,37.0,add_to_cart,2023-03-28 17:22:00,2023-06-13 22:48:00,Brazil,Zara,Toys,47.9,Electronics,41001,event,,,,41001,41001,47.9,False,False,True,False
30,43,15.0,view,2023-12-13 04:48:00,2023-09-30 08:49:00,Germany,Toyota,Automotive,351.24,Home,22299,event,,,,22299,22299,351.24,True,False,False,False
168,61,29.0,purchase,2023-10-27 20:54:00,2023-07-17 21:07:00,Canada,Samsung,Home,55.44,Beauty,15168,event,,,,15168,15168,55.44,False,False,False,True
167,67,24.0,view,2023-08-17 23:28:00,2023-02-23 17:20:00,Germany,AmazonBasics,Beauty,392.4,Toys,97345,event,,,,97345,97345,392.4,True,False,False,False
197,59,26.0,add_to_cart,2023-12-10 18:10:00,2023-07-28 12:55:00,Australia,Pfizer,Electronics,346.85,Fashion,35970,event,,,,35970,35970,346.85,False,False,True,False
142,20,30.0,add_to_cart,2023-11-29 21:20:00,2023-03-05 05:00:00,France,Toyota,Food,166.79,Sports,51140,event,,,,51140,51140,166.79,False,False,True,False
185,78,50.0,add_to_cart,2023-04-24 00:18:00,2023-08-20 10:04:00,France,Samsung,Food,415.21,Books,67768,event,,,,67768,67768,415.21,False,False,True,False
56,66,44.0,add_to_cart,2023-02-21 23:51:00,2023-11-26 03:13:00,Japan,Gucci,Electronics,492.0,Health,52,event,,,,52,52,492.0,False,False,True,False
111,18,38.0,add_to_cart,2023-06-30 11:19:00,2023-07-27 10:32:00,France,Lego,Home,192.66,Electronics,30831,event,,,,30831,30831,192.66,False,False,True,False
116,42,45.0,add_to_cart,2023-07-14 14:48:00,2023-05-28 08:46:00,Australia,IKEA,Food,112.89,Beauty,37517,event,,,,37517,37517,112.89,False,False,True,False
59,79,33.0,click,2023-07-18 05:23:00,2023-04-13 17:30:00,Germany,Lego,Toys,355.12,Health,30154,event,,,,30154,30154,355.12,False,True,False,False
106,41,10.0,click,2023-05-02 04:01:00,2023-09-09 16:07:00,Australia,AmazonBasics,Books,284.16,Health,54264,event,,,,54264,54264,284.16,False,True,False,False
87,21,23.0,click,2023-04-06 02:18:00,2023-11-29 04:08:00,Japan,Samsung,Toys,381.81,Electronics,88806,event,,,,88806,88806,381.81,False,True,False,False
117,51,2.0,view,2023-05-22 07:28:00,2023-04-15 20:05:00,USA,Pfizer,Sports,58.51,Fashion,52,event,,,,52,52,58.51,True,False,False,False
298,79,31.0,purchase,2023-07-15 00:32:00,,,Lego,Toys,355.12,Beauty,6075,event,,,,6075,6075,355.12,False,False,False,True
107,95,7.0,add_to_cart,2023-05-01 02:43:00,2023-01-28 17:31:00,Japan,Gucci,Health,235.03,Sports,14473,event,,,,14473,14473,235.03,False,False,True,False
187,39,19.0,click,2023-09-15 08:36:00,2023-07-25 11:42:00,Brazil,Adidas,Health,67.48,Health,24509,event,,,,24509,24509,67.48,False,True,False,False
25,76,27.0,view,2023-03-04 18:31:00,2023-11-01 07:19:00,Japan,Loreal,Books,480.59,Fashion,21866,event,,,,21866,21866,480.59,True,False,False,False
81,44,6.0,purchase,2023-11-26 07:45:00,2023-01-18 19:06:00,Australia,IKEA,Health,0.0,Beauty,88416,event,,,,88416,88416,,False,False,False,True
110,65,8.0,add_to_cart,2023-10-11 05:29:00,2023-08-03 11:07:00,UK,Sony,Health,64.92,Electronics,52,event,,,,52,52,64.92,False,False,True,False
81,66,47.0,add_to_cart,2023-08-27 11:13:00,2023-01-18 19:06:00,Australia,Gucci,Electronics,492.0,Beauty,37585,event,,,,37585,37585,492.0,False,False,True,False
171,69,10.0,purchase,2023-09-23 16:50:00,2023-10-21 12:24:00,Canada,Toyota,Home,217.05,Health,54264,event,,,,54264,54264,217.05,False,False,False,True
66,63,23.0,purchase,2023-06-03 09:46:00,2023-12-25 04:24:00,Canada,Sony,Books,425.9,Electronics,88806,event,,,,88806,88806,425.9,False,False,False,True
96,91,20.0,purchase,2023-10-22 01:40:00,2023-05-22 16:28:00,Japan,Nestle,Sports,416.21,Food,97542,event,,,,97542,97542,416.21,False,False,False,True
40,73,22.0,view,2023-07-19 16:06:00,2023-10-22 16:35:00,UK,Pfizer,Electronics,425.54,Fashion,52,event,,,,52,52,425.54,True,False,False,False
176,39,30.0,click,2023-02-24 12:20:00,2023-01-09 16:13:00,Australia,Adidas,Health,67.48,Sports,51140,event,,,,51140,51140,67.48,False,True,False,False
122,61,14.0,add_to_cart,2023-06-23 07:04:00,2023-03-27 06:57:00,Germany,Samsung,Home,55.44,Automotive,32029,event,,,,32029,32029,55.44,False,False,True,False
18,3,34.0,click,2023-03-03 20:03:00,2023-01-13 08:14:00,,Apple,Electronics,171.38,Toys,27158,event,,,,27158,27158,171.38,False,True,False,False
24,48,31.0,purchase,2023-11-03 13:45:00,2023-08-22 19:13:00,Brazil,Gucci,Beauty,61.69,Beauty,6075,event,,,,6075,6075,61.69,False,False,False,True
22,43,23.0,add_to_cart,2023-08-08 22:49:00,2023-01-04 08:33:00,India,Toyota,Automotive,351.24,Electronics,88806,event,,,,88806,88806,351.24,False,False,True,False
24,87,31.0,add_to_cart,2023-08-08 17:45:00,2023-08-22 19:13:00,Brazil,Nestle,Toys,220.61,Beauty,6075,event,,,,6075,6075,220.61,False,False,True,False
111,15,7.0,click,2023-09-14 02:10:00,2023-07-27 10:32:00,France,Toyota,Food,72.17,Sports,14473,event,,,,14473,14473,72.17,False,True,False,False
25,54,29.0,click,2023-05-12 17:26:00,2023-11-01 07:19:00,Japan,Lego,Health,340.29,Beauty,15168,event,,,,15168,15168,340.29,False,True,False,False
191,75,47.0,add_to_cart,2023-02-26 18:40:00,2023-05-01 11:00:00,Canada,Nike,Toys,57.24,Beauty,37585,event,,,,37585,37585,57.24,False,False,True,False
190,40,45.0,view,2023-10-13 19:16:00,2023-01-12 07:02:00,Japan,Sony,Automotive,336.38,Beauty,37517,event,,,,37517,37517,336.38,True,False,False,False
96,93,29.0,purchase,2023-12-10 06:46:00,2023-05-22 16:28:00,Japan,AmazonBasics,Toys,441.41,Beauty,15168,event,,,,15168,15168,441.41,False,False,False,True
34,89,21.0,click,2023-07-07 18:34:00,2023-06-24 10:55:00,USA,Samsung,Fashion,137.86,Sports,44540,event,,,,44540,44540,137.86,False,True,False,False
143,81,5.0,add_to_cart,2023-12-31 17:44:00,2023-03-24 13:49:00,Germany,Toyota,Home,368.23,Electronics,33706,event,,,,33706,33706,368.23,False,False,True,False
16,4,20.0,click,2023-05-20 08:13:00,2023-08-18 07:47:00,Germany,Toyota,Home,341.18,Food,97542,event,,,,97542,97542,341.18,False,True,False,False
151,77,3.0,add_to_cart,2023-01-16 16:44:00,2023-02-25 11:39:00,Canada,Loreal,Health,319.61,Health,28535,event,,,,28535,28535,319.61,False,False,True,False
144,61,46.0,view,2023-03-26 23:32:00,2023-12-09 13:07:00,India,Samsung,Home,55.44,Toys,10099,event,,,,10099,10099,55.44,True,False,False,False
144,34,8.0,click,2023-10-23 17:26:00,2023-12-09 13:07:00,India,Gucci,Electronics,0.0,Electronics,52,event,,,,52,52,,False,True,False,False
85,84,2.0,add_to_cart,2023-09-07 09:09:00,2023-04-23 09:17:00,Japan,IKEA,Automotive,405.06,Fashion,52,event,,,,52,52,405.06,False,False,True,False
172,100,22.0,click,2023-01-04 00:03:00,2023-01-19 07:09:00,USA,Pfizer,Sports,95.01,Fashion,52,event,,,,52,52,95.01,False,True,False,False
32,75,42.0,add_to_cart,2023-01-25 09:54:00,2023-12-06 22:12:00,Germany,Nike,Toys,57.24,Books,26313,event,,,,26313,26313,57.24,False,False,True,False
106,74,7.0,purchase,2023-04-13 15:59:00,2023-09-09 16:07:00,Australia,H&M,Toys,412.05,Sports,14473,event,,,,14473,14473,412.05,False,False,False,True
91,30,44.0,add_to_cart,2023-05-24 11:23:00,2023-05-28 15:01:00,USA,Pfizer,Food,178.23,Health,52,event,,,,52,52,178.23,False,False,True,False
171,93,11.0,add_to_cart,2023-01-04 21:12:00,2023-10-21 12:24:00,Canada,AmazonBasics,Toys,441.41,Beauty,82351,event,,,,82351,82351,441.41,False,False,True,False
193,7,48.0,add_to_cart,2023-01-17 15:00:00,2023-07-10 21:36:00,USA,Adidas,Home,236.36,Fashion,47025,event,,,,47025,47025,236.36,False,False,True,False
109,75,16.0,add_to_cart,2023-09-17 15:40:00,2023-04-09 14:25:00,China,Nike,Toys,57.24,Books,24206,event,,,,24206,24206,57.24,False,False,True,False
185,62,34.0,purchase,2023-03-22 07:16:00,2023-08-20 10:04:00,France,Lego,Sports,387.38,Toys,27158,event,,,,27158,27158,387.38,False,False,False,True
14,22,12.0,view,2023-07-21 03:02:00,2023-07-31 19:11:00,Australia,Loreal,Home,192.67,Sports,99235,event,,,,99235,99235,192.67,True,False,False,False
74,68,36.0,purchase,2023-12-19 12:37:00,2023-10-12 21:00:00,Brazil,Apple,Beauty,176.87,Fashion,46830,event,,,,46830,46830,176.87,False,False,False,True
154,81,11.0,view,2023-04-11 08:56:00,2023-06-04 18:44:00,Australia,Toyota,Home,368.23,Beauty,82351,event,,,,82351,82351,368.23,True,False,False,False
80,93,22.0,view,2023-05-21 07:06:00,2023-01-28 00:18:00,Germany,AmazonBasics,Toys,441.41,Fashion,52,event,,,,52,52,441.41,True,False,False,False
91,80,36.0,purchase,2023-05-31 17:17:00,2023-05-28 15:01:00,USA,Zara,Fashion,220.57,Fashion,46830,event,,,,46830,46830,220.57,False,False,False,True
27,100,28.0,click,2023-02-07 09:40:00,2023-03-19 05:18:00,USA,Pfizer,Sports,95.01,Books,92917,event,,,,92917,92917,95.01,False,True,False,False
